id,scot,mrac,validity,comment,proposedterm
4834,6085,AC9HH10K10,Yes,,
4835,15036,AC9HH10K11,Yes,,
4836,2026,AC9HH10K11,Yes,,
4837,3970,AC9HH10K11,Yes,,
4838,15004,AC9HH10K12,Yes,,
4839,15036,AC9HH10K12,Yes,,
4840,2026,AC9HH10K12,Yes,,
4841,6837,AC9HH10K12,Yes,,
4842,7840,AC9HH10K12,Yes,,
4843,9946,AC9HH10K12,Yes,,
4844,3655,AC9HH10K13,Yes,,
4845,3796,AC9HH10K13,Yes,,
4846,3970,AC9HH10K13,Yes,,
4847,4922,AC9HH10K13,Yes,,
4848,4941,AC9HH10K13,Yes,,
4849,266,AC9HH10K14,Yes,,
4850,318,AC9HH10K14,Yes,,
4851,3797,AC9HH10K14,Yes,,
4852,5868,AC9HH10K14,Yes,,
4853,589,AC9HH10K14,Yes,,
4854,6877,AC9HH10K14,Yes,,
4855,1083,AC9HH10K15,Yes,,
4856,1404,AC9HH10K15,Yes,,
4857,266,AC9HH10K15,Yes,,
4858,3784,AC9HH10K15,Yes,,
4859,589,AC9HH10K15,Yes,,
4860,6877,AC9HH10K15,Yes,,
4861,15006,AC9HH10K16,Yes,,
4862,2026,AC9HH10K16,Yes,,
4863,266,AC9HH10K16,Yes,,
4864,6804,AC9HH10K16,Yes,,
4865,6877,AC9HH10K16,Yes,,
4866,2026,AC9HH10K17,Yes,,
4867,266,AC9HH10K17,Yes,,
4868,328,AC9HH10K17,Yes,,
4869,3797,AC9HH10K17,Yes,,
4870,4333,AC9HH10K17,Yes,,
4871,589,AC9HH10K17,Yes,,
4872,6877,AC9HH10K17,Yes,,
4873,15740,AC9HH10K18,Yes,,
4874,266,AC9HH10K18,Yes,,
4875,3797,AC9HH10K18,Yes,,
4876,6084,AC9HH10K18,Yes,,
4877,6877,AC9HH10K18,Yes,,
4878,1398,AC9HH10K19,Yes,,
4879,3377,AC9HH10K19,Yes,,
4880,3784,AC9HH10K19,Yes,,
4881,4889,AC9HH10K19,Yes,,
4882,589,AC9HH10K19,Yes,,
4883,1050,AC9HH10K20,Yes,,
4884,1260,AC9HH10K20,Yes,,
4885,2026,AC9HH10K20,Yes,,
4886,276,AC9HH10K20,Yes,,
4887,4364,AC9HH10K20,Yes,,
4888,4681,AC9HH10K20,Yes,,
4889,15002,AC9HH10S01,Yes,,
4890,15059,AC9HH10S01,Yes,,
4891,12591,AC9HH10S02,Yes,,
4892,12597,AC9HH10S02,Yes,,
4893,9261,AC9HH10S02,Yes,,
4894,15004,AC9HH10S03,Yes,,
4895,2046,AC9HH10S03,Yes,,
4896,7608,AC9HH10S03,Yes,,
4897,1387,AC9HH10S04,Yes,,
4898,15004,AC9HH10S04,Yes,,
4899,2954,AC9HH10S04,Yes,,
4900,4887,AC9HH10S04,Yes,,
4901,12031,AC9HH10S05,Yes,,
4902,12035,AC9HH10S05,Yes,,
4903,12482,AC9HH10S05,Yes,,
4904,7608,AC9HH10S05,Yes,,
4905,1404,AC9HH10S06,Yes,,
4906,1965,AC9HH10S06,Yes,,
4907,743,AC9HH10S06,Yes,,
4908,7608,AC9HH10S06,Yes,,
4909,1404,AC9HH10S07,Yes,,
4910,2471,AC9HH10S07,Yes,,
4911,4586,AC9HH10S07,Yes,,
4912,743,AC9HH10S07,Yes,,
4913,13088,AC9HH10S08,Yes,,
4914,2954,AC9HH10S08,Yes,,
4915,3998,AC9HH10S08,Yes,,
4916,4161,AC9HH10S08,Yes,,
4917,5991,AC9HH10S08,Yes,,
4918,1156,AC9HH7K01,Yes,,
4919,1260,AC9HH7K01,Yes,,
4920,1382,AC9HH7K01,Yes,,
4921,1156,AC9HH7K02,Yes,,
4922,12482,AC9HH7K02,Yes,,
4923,1382,AC9HH7K02,Yes,,
4924,1404,AC9HH7K02,Yes,,
4925,5805,AC9HH7K02,Yes,,
4926,1556,AC9HH7K03,Yes,,
4927,1589,AC9HH7K03,Yes,,
4928,16084,AC9HH7K03,Yes,,
4929,2565,AC9HH7K03,Yes,,
4930,6837,AC9HH7K03,Yes,,
4931,6846,AC9HH7K03,Yes,,
4932,8274,AC9HH7K03,Yes,,
4933,1260,AC9HH7K04,Yes,,
4934,15004,AC9HH7K04,Yes,,
4935,16084,AC9HH7K04,Yes,,
4936,266,AC9HH7K04,Yes,,
4937,6837,AC9HH7K04,Yes,,
4938,6877,AC9HH7K04,Yes,,
4939,1382,AC9HH7K05,Yes,,
4940,1383,AC9HH7K05,Yes,,
4941,15004,AC9HH7K05,Yes,,
4942,266,AC9HH7K05,Yes,,
4943,6877,AC9HH7K05,Yes,,
4944,1068,AC9HH7K06,Yes,,
4945,1382,AC9HH7K06,Yes,,
4946,1383,AC9HH7K06,Yes,,
4947,15004,AC9HH7K06,Yes,,
4948,266,AC9HH7K06,Yes,,
4949,3856,AC9HH7K06,Yes,,
4950,6877,AC9HH7K06,Yes,,
4951,2459,AC9HH7K07,Yes,,
4952,266,AC9HH7K07,Yes,,
4953,280,AC9HH7K07,Yes,,
4954,358,AC9HH7K07,Yes,,
4955,6877,AC9HH7K07,Yes,,
4956,6940,AC9HH7K07,Yes,,
4957,260,AC9HH7K08,Yes,,
4958,266,AC9HH7K08,Yes,,
4959,280,AC9HH7K08,Yes,,
4960,6012,AC9HH7K08,Yes,,
4961,6877,AC9HH7K08,Yes,,
4962,6940,AC9HH7K08,Yes,,
4963,1383,AC9HH7K09,Yes,,
4964,15004,AC9HH7K09,Yes,,
4965,16447,AC9HH7K09,Yes,,
4966,266,AC9HH7K09,Yes,,
4967,280,AC9HH7K09,Yes,,
4968,6865,AC9HH7K09,Yes,,
4969,6877,AC9HH7K09,Yes,,
4970,1068,AC9HH7K10,Yes,,
4971,1154,AC9HH7K10,Yes,,
4972,1156,AC9HH7K10,Yes,,
4973,1158,AC9HH7K10,Yes,,
4974,3677,AC9HH7K10,Yes,,
4975,5567,AC9HH7K10,Yes,,
4976,6868,AC9HH7K10,Yes,,
4977,1158,AC9HH7K11,Yes,,
4978,13331,AC9HH7K11,Yes,,
4979,3677,AC9HH7K11,Yes,,
4980,4939,AC9HH7K11,Yes,,
4981,5567,AC9HH7K11,Yes,,
4982,6341,AC9HH7K11,Yes,,
4983,658,AC9HH7K11,Yes,,
4984,6868,AC9HH7K11,Yes,,
4985,1158,AC9HH7K12,Yes,,
4986,1322,AC9HH7K12,Yes,,
4987,1388,AC9HH7K12,Yes,,
4988,3677,AC9HH7K12,Yes,,
4989,5567,AC9HH7K12,Yes,,
4990,6868,AC9HH7K12,Yes,,
4991,6940,AC9HH7K12,Yes,,
4992,786,AC9HH7K12,Yes,,
4993,9173,AC9HH7K12,Yes,,
4994,1158,AC9HH7K13,Yes,,
4995,1388,AC9HH7K13,Yes,,
4996,3677,AC9HH7K13,Yes,,
4997,4010,AC9HH7K13,Yes,,
4998,4073,AC9HH7K13,Yes,,
4999,4611,AC9HH7K13,Yes,,
5000,5567,AC9HH7K13,Yes,,
5001,6868,AC9HH7K13,Yes,,
5002,15002,AC9HH7S01,Yes,,
5003,15059,AC9HH7S01,Yes,,
5004,12591,AC9HH7S02,Yes,,
5005,12597,AC9HH7S02,Yes,,
5006,9261,AC9HH7S02,Yes,,
5007,15004,AC9HH7S03,Yes,,
5008,2046,AC9HH7S03,Yes,,
5009,7111,AC9HH7S03,Yes,,
5010,1387,AC9HH7S04,Yes,,
5011,15004,AC9HH7S04,Yes,,
5012,2954,AC9HH7S04,Yes,,
5013,4887,AC9HH7S04,Yes,,
5014,12031,AC9HH7S05,Yes,,
5015,12035,AC9HH7S05,Yes,,
5016,12482,AC9HH7S05,Yes,,
5017,7608,AC9HH7S05,Yes,,
5018,1404,AC9HH7S06,Yes,,
5019,1965,AC9HH7S06,Yes,,
5020,743,AC9HH7S06,Yes,,
5021,7608,AC9HH7S06,Yes,,
5022,1404,AC9HH7S07,Yes,,
5023,4586,AC9HH7S07,Yes,,
5024,6837,AC9HH7S07,Yes,,
5025,743,AC9HH7S07,Yes,,
5026,13088,AC9HH7S08,Yes,,
5027,2954,AC9HH7S08,Yes,,
5028,3998,AC9HH7S08,Yes,,
5029,4161,AC9HH7S08,Yes,,
5030,5991,AC9HH7S08,Yes,,
5031,1158,AC9HH8K01,Yes,,
5032,3325,AC9HH8K01,Yes,,
5033,7233,AC9HH8K01,Yes,,
5034,1388,AC9HH8K02,Yes,,
5035,16512,AC9HH8K02,Added,,
5036,3151,AC9HH8K02,Yes,,
5037,4611,AC9HH8K02,Yes,,
5038,5928,AC9HH8K02,Yes,,
5039,6100,AC9HH8K02,Yes,,
5040,7829,AC9HH8K02,Yes,,
5041,1158,AC9HH8K03,Yes,,
5042,11626,AC9HH8K03,Yes,,
5043,12482,AC9HH8K03,Yes,,
5044,15006,AC9HH8K03,Yes,,
5045,4611,AC9HH8K03,Yes,,
5046,7829,AC9HH8K03,Yes,,
5047,11626,AC9HH8K04,Yes,,
5048,1322,AC9HH8K04,Yes,,
5049,16759,AC9HH8K04,Yes,,
5050,3151,AC9HH8K04,Yes,,
5051,4611,AC9HH8K04,Yes,,
5052,4939,AC9HH8K04,Yes,,
5053,6100,AC9HH8K04,Yes,,
5054,7399,AC9HH8K04,Yes,,
5055,7829,AC9HH8K04,Yes,,
5056,825,AC9HH8K04,Yes,,
5057,11626,AC9HH8K05,Yes,,
5058,1322,AC9HH8K05,Yes,,
5059,1388,AC9HH8K05,Yes,,
5060,16759,AC9HH8K05,Yes,,
5061,3151,AC9HH8K05,Yes,,
5062,4611,AC9HH8K05,Yes,,
5063,4939,AC9HH8K05,Yes,,
5064,658,AC9HH8K05,Yes,,
5065,7207,AC9HH8K05,Yes,,
5066,7829,AC9HH8K05,Yes,,
5067,11023,AC9HH8K06,Yes,,
5068,11626,AC9HH8K06,Yes,,
5069,1388,AC9HH8K06,Yes,,
5070,16759,AC9HH8K06,Yes,,
5071,2856,AC9HH8K06,Yes,,
5072,4005,AC9HH8K06,Yes,,
5073,4611,AC9HH8K06,Yes,,
5074,7829,AC9HH8K06,Yes,,
5075,11626,AC9HH8K07,Yes,,
5076,13331,AC9HH8K07,Yes,,
5077,15006,AC9HH8K07,Yes,,
5078,15721,AC9HH8K07,Yes,,
5079,16759,AC9HH8K07,Yes,,
5080,6804,AC9HH8K07,Yes,,
5081,7829,AC9HH8K07,Yes,,
5082,8173,AC9HH8K07,Yes,,
5083,11626,AC9HH8K08,Yes,,
5084,15004,AC9HH8K08,Yes,,
5085,1511,AC9HH8K08,Yes,,
5086,16759,AC9HH8K08,Yes,,
5087,2856,AC9HH8K08,Yes,,
5088,6837,AC9HH8K08,Yes,,
5089,7207,AC9HH8K08,Yes,,
5090,7829,AC9HH8K08,Yes,,
5091,11820,AC9HH8K09,Yes,,
5092,1322,AC9HH8K09,Yes,,
5093,14224,AC9HH8K09,Yes,,
5094,15000,AC9HH8K09,Yes,,
5095,15038,AC9HH8K09,Yes,,
5096,15039,AC9HH8K09,Yes,,
5097,3151,AC9HH8K09,Yes,,
5098,4611,AC9HH8K09,Yes,,
5099,4939,AC9HH8K09,Yes,,
5100,825,AC9HH8K09,Yes,,
5101,11820,AC9HH8K10,Yes,,
5102,1322,AC9HH8K10,Yes,,
5103,1388,AC9HH8K10,Yes,,
5104,14224,AC9HH8K10,Yes,,
5105,15000,AC9HH8K10,Yes,,
5106,15038,AC9HH8K10,Yes,,
5107,3151,AC9HH8K10,Yes,,
5108,4005,AC9HH8K10,Yes,,
5109,4611,AC9HH8K10,Yes,,
5110,4939,AC9HH8K10,Yes,,
5111,658,AC9HH8K10,Yes,,
5112,7207,AC9HH8K10,Yes,,
5113,11820,AC9HH8K11,Yes,,
5114,1388,AC9HH8K11,Yes,,
5115,14215,AC9HH8K11,Yes,,
5116,14216,AC9HH8K11,Yes,,
5117,14224,AC9HH8K11,Yes,,
5118,15000,AC9HH8K11,Yes,,
5119,15038,AC9HH8K11,Yes,,
5120,320,AC9HH8K11,Yes,,
5121,4005,AC9HH8K11,Yes,,
5122,4611,AC9HH8K11,Yes,,
5123,11820,AC9HH8K12,Yes,,
5124,13331,AC9HH8K12,Yes,,
5125,14224,AC9HH8K12,Yes,,
5126,15000,AC9HH8K12,Yes,,
5127,15006,AC9HH8K12,Yes,,
5128,15038,AC9HH8K12,Yes,,
5129,15721,AC9HH8K12,Yes,,
5130,6804,AC9HH8K12,Yes,,
5131,8173,AC9HH8K12,Yes,,
5132,11820,AC9HH8K13,Yes,,
5133,14224,AC9HH8K13,Yes,,
5134,15000,AC9HH8K13,Yes,,
5135,15004,AC9HH8K13,Yes,,
5136,15038,AC9HH8K13,Yes,,
5137,1511,AC9HH8K13,Yes,,
5138,6020,AC9HH8K13,Yes,,
5139,6837,AC9HH8K13,Yes,,
5140,11815,AC9HH8K14,Yes,,
5141,1322,AC9HH8K14,Yes,,
5142,14112,AC9HH8K14,Yes,,
5143,15001,AC9HH8K14,Yes,,
5144,15538,AC9HH8K14,Yes,,
5145,3151,AC9HH8K14,Yes,,
5146,4611,AC9HH8K14,Yes,,
5147,4939,AC9HH8K14,Yes,,
5148,6804,AC9HH8K14,Yes,,
5149,6871,AC9HH8K14,Yes,,
5150,825,AC9HH8K14,Yes,,
5151,11815,AC9HH8K15,Yes,,
5152,1322,AC9HH8K15,Yes,,
5153,15001,AC9HH8K15,Yes,,
5154,2459,AC9HH8K15,Yes,,
5155,3151,AC9HH8K15,Yes,,
5156,3856,AC9HH8K15,Yes,,
5157,4611,AC9HH8K15,Yes,,
5158,5929,AC9HH8K15,Yes,,
5159,6871,AC9HH8K15,Yes,,
5160,7207,AC9HH8K15,Yes,,
5161,7934,AC9HH8K15,Yes,,
5162,11815,AC9HH8K16,Yes,,
5163,15001,AC9HH8K16,Yes,,
5164,4611,AC9HH8K16,Yes,,
5165,4939,AC9HH8K16,Yes,,
5166,6100,AC9HH8K16,Yes,,
5167,6804,AC9HH8K16,Yes,,
5168,6871,AC9HH8K16,Yes,,
5169,7399,AC9HH8K16,Yes,,
5170,15002,AC9HH8S01,Yes,,
5171,15059,AC9HH8S01,Yes,,
5172,12591,AC9HH8S02,Yes,,
5173,12597,AC9HH8S02,Yes,,
5174,9261,AC9HH8S02,Yes,,
5175,15004,AC9HH8S03,Yes,,
5176,2046,AC9HH8S03,Yes,,
5177,7111,AC9HH8S03,Yes,,
5178,1387,AC9HH8S04,Yes,,
5179,15004,AC9HH8S04,Yes,,
5180,2954,AC9HH8S04,Yes,,
5181,4887,AC9HH8S04,Yes,,
5182,12031,AC9HH8S05,Yes,,
5183,12035,AC9HH8S05,Yes,,
5184,12482,AC9HH8S05,Yes,,
5185,16917,AC9HH8S05,Added,,
5186,7608,AC9HH8S05,Yes,,
5187,1404,AC9HH8S06,Yes,,
5188,1965,AC9HH8S06,Yes,,
5189,743,AC9HH8S06,Yes,,
5190,7608,AC9HH8S06,Yes,,
5191,1404,AC9HH8S07,Yes,,
5192,4586,AC9HH8S07,Yes,,
5193,6837,AC9HH8S07,Yes,,
5194,743,AC9HH8S07,Yes,,
5195,13088,AC9HH8S08,Yes,,
5196,2954,AC9HH8S08,Yes,,
5197,3998,AC9HH8S08,Yes,,
5198,4161,AC9HH8S08,Yes,,
5199,5991,AC9HH8S08,Yes,,
5200,11447,AC9HH9K01,Yes,,
5201,11694,AC9HH9K01,Yes,,
5202,13172,AC9HH9K01,Yes,,
5203,15719,AC9HH9K01,Yes,,
5204,2748,AC9HH9K01,Yes,,
5205,4005,AC9HH9K01,Yes,,
5206,7399,AC9HH9K01,Yes,,
5207,11694,AC9HH9K02,Yes,,
5208,3151,AC9HH9K02,Yes,,
5209,4005,AC9HH9K02,Yes,,
5210,4889,AC9HH9K02,Yes,,
5211,4939,AC9HH9K02,Yes,,
5212,4941,AC9HH9K02,Yes,,
5213,1164,AC9HH9K03,Yes,,
5214,11694,AC9HH9K03,Yes,,
5215,15004,AC9HH9K03,Yes,,
5216,16447,AC9HH9K03,Yes,,
5217,4005,AC9HH9K03,Yes,,
5218,6837,AC9HH9K03,Yes,,
5219,11694,AC9HH9K04,Yes,,
5220,1439,AC9HH9K04,Yes,,
5221,15006,AC9HH9K04,Yes,,
5222,4008,AC9HH9K04,Yes,,
5223,5929,AC9HH9K04,Yes,,
5224,6804,AC9HH9K04,Yes,,
5225,8173,AC9HH9K04,Yes,,
5226,9656,AC9HH9K04,Yes,,
5227,11694,AC9HH9K05,Yes,,
5228,15269,AC9HH9K05,Yes,,
5229,2065,AC9HH9K05,Yes,,
5230,2969,AC9HH9K05,Yes,,
5231,3933,AC9HH9K05,Yes,,
5232,5491,AC9HH9K05,Yes,,
5233,5704,AC9HH9K05,Yes,,
5234,5784,AC9HH9K05,Yes,,
5235,7207,AC9HH9K05,Yes,,
5236,11694,AC9HH9K06,Yes,,
5237,1260,AC9HH9K06,Yes,,
5238,15269,AC9HH9K06,Yes,,
5239,2065,AC9HH9K06,Yes,,
5240,4944,AC9HH9K06,Yes,,
5241,8508,AC9HH9K06,Yes,,
5242,11694,AC9HH9K07,Yes,,
5243,15269,AC9HH9K07,Yes,,
5244,2065,AC9HH9K07,Yes,,
5245,3642,AC9HH9K07,Yes,,
5246,3933,AC9HH9K07,Yes,,
5247,4119,AC9HH9K07,Yes,,
5248,5707,AC9HH9K07,Yes,,
5249,6940,AC9HH9K07,Yes,,
5250,1135,AC9HH9K08,Yes,,
5251,11694,AC9HH9K08,Yes,,
5252,3151,AC9HH9K08,Yes,,
5253,3165,AC9HH9K08,Yes,,
5254,3478,AC9HH9K08,Yes,,
5255,4005,AC9HH9K08,Yes,,
5256,6353,AC9HH9K08,Yes,,
5257,11694,AC9HH9K09,Yes,,
5258,15006,AC9HH9K09,Yes,,
5259,3002,AC9HH9K09,Yes,,
5260,6804,AC9HH9K09,Yes,,
5261,8173,AC9HH9K09,Yes,,
5262,1083,AC9HH9K10,Yes,,
5263,1260,AC9HH9K10,Yes,,
5264,15269,AC9HH9K10,Yes,,
5265,2029,AC9HH9K10,Yes,,
5266,2031,AC9HH9K10,Yes,,
5267,2065,AC9HH9K10,Yes,,
5268,4005,AC9HH9K10,Yes,,
5269,6341,AC9HH9K10,Yes,,
5270,6870,AC9HH9K10,Yes,,
5271,1260,AC9HH9K11,Yes,,
5272,2031,AC9HH9K11,Yes,,
5273,2969,AC9HH9K11,Yes,,
5274,6341,AC9HH9K11,Yes,,
5275,8508,AC9HH9K11,Yes,,
5276,15004,AC9HH9K12,Yes,,
5277,15005,AC9HH9K12,Yes,,
5278,15269,AC9HH9K12,Yes,,
5279,2026,AC9HH9K12,Yes,,
5280,266,AC9HH9K12,Yes,,
5281,5868,AC9HH9K12,Yes,,
5282,6837,AC9HH9K12,Yes,,
5283,6868,AC9HH9K12,Yes,,
5284,6877,AC9HH9K12,Yes,,
5285,2026,AC9HH9K13,Yes,,
5286,2748,AC9HH9K13,Yes,,
5287,3677,AC9HH9K13,Yes,,
5288,4005,AC9HH9K13,Yes,,
5289,6868,AC9HH9K13,Yes,,
5290,6869,AC9HH9K13,Yes,,
5291,6871,AC9HH9K13,Yes,,
5292,2026,AC9HH9K15,Yes,,
5293,266,AC9HH9K15,Yes,,
5294,3677,AC9HH9K15,Yes,,
5295,4005,AC9HH9K15,Yes,,
5296,4010,AC9HH9K15,Yes,,
5297,6868,AC9HH9K15,Yes,,
5298,6869,AC9HH9K15,Yes,,
5299,6871,AC9HH9K15,Yes,,
5300,6877,AC9HH9K15,Yes,,
5301,2026,AC9HH9K16,Yes,,
5302,266,AC9HH9K16,Yes,,
5303,3677,AC9HH9K16,Yes,,
5304,4122,AC9HH9K16,Yes,,
5305,4611,AC9HH9K16,Yes,,
5306,6868,AC9HH9K16,Yes,,
5307,6869,AC9HH9K16,Yes,,
5308,6871,AC9HH9K16,Yes,,
5309,6877,AC9HH9K16,Yes,,
5310,15004,AC9HH9K17,Yes,,
5311,2026,AC9HH9K17,Yes,,
5312,266,AC9HH9K17,Yes,,
5313,3677,AC9HH9K17,Yes,,
5314,6837,AC9HH9K17,Yes,,
5315,6868,AC9HH9K17,Yes,,
5316,6869,AC9HH9K17,Yes,,
5317,6871,AC9HH9K17,Yes,,
5318,6877,AC9HH9K17,Yes,,
5319,15004,AC9HH9K18,Yes,,
5320,4005,AC9HH9K18,Yes,,
5321,4010,AC9HH9K18,Yes,,
5322,6020,AC9HH9K18,Yes,,
5323,6837,AC9HH9K18,Yes,,
5324,2026,AC9HH9K19,Yes,,
5325,2748,AC9HH9K19,Yes,,
5326,3677,AC9HH9K19,Yes,,
5327,4889,AC9HH9K19,Yes,,
5328,4941,AC9HH9K19,Yes,,
5329,6868,AC9HH9K19,Yes,,
5330,6869,AC9HH9K19,Yes,,
5331,6871,AC9HH9K19,Yes,,
5332,15009,AC9HH9K20,Yes,,
5333,15035,AC9HH9K20,Yes,,
5334,2026,AC9HH9K20,Yes,,
5335,3970,AC9HH9K20,Yes,,
5336,4010,AC9HH9K20,Yes,,
5337,5761,AC9HH9K20,Yes,,
5338,9190,AC9HH9K20,Yes,,
5339,15035,AC9HH9K21,Yes,,
5340,2026,AC9HH9K21,Yes,,
5341,4273,AC9HH9K21,Yes,,
5342,15035,AC9HH9K22,Yes,,
5343,16759,AC9HH9K22,Yes,,
5344,15035,AC9HH9K23,Yes,,
5345,1641,AC9HH9K23,Yes,,
5346,266,AC9HH9K23,Yes,,
5347,3970,AC9HH9K23,Yes,,
5348,5238,AC9HH9K23,Yes,,
5349,6085,AC9HH9K23,Yes,,
5350,6877,AC9HH9K23,Yes,,
5351,15004,AC9HH9K24,Yes,,
5352,15035,AC9HH9K24,Yes,,
5353,2026,AC9HH9K24,Yes,,
5354,6837,AC9HH9K24,Yes,,
5355,7840,AC9HH9K24,Yes,,
5356,9946,AC9HH9K24,Yes,,
5357,15002,AC9HH9S01,Yes,,
5358,15059,AC9HH9S01,Yes,,
5359,12591,AC9HH9S02,Yes,,
5360,12597,AC9HH9S02,Yes,,
5361,9261,AC9HH9S02,Yes,,
5362,15004,AC9HH9S03,Yes,,
5363,2046,AC9HH9S03,Yes,,
5364,7608,AC9HH9S03,Yes,,
5365,1387,AC9HH9S04,Yes,,
5366,15004,AC9HH9S04,Yes,,
5367,2954,AC9HH9S04,Yes,,
5368,4887,AC9HH9S04,Yes,,
5369,12031,AC9HH9S05,Yes,,
5370,12035,AC9HH9S05,Yes,,
5371,12482,AC9HH9S05,Yes,,
5372,7608,AC9HH9S05,Yes,,
5373,1404,AC9HH9S06,Yes,,
5374,1965,AC9HH9S06,Yes,,
5375,743,AC9HH9S06,Yes,,
5376,7608,AC9HH9S06,Yes,,
5377,1404,AC9HH9S07,Yes,,
5378,2471,AC9HH9S07,Yes,,
5379,4586,AC9HH9S07,Yes,,
5380,743,AC9HH9S07,Yes,,
5381,13088,AC9HH9S08,Yes,,
5382,2954,AC9HH9S08,Yes,,
5383,3998,AC9HH9S08,Yes,,
5384,4161,AC9HH9S08,Yes,,
5385,5991,AC9HH9S08,Yes,,
5386,1120,AC9HP10M01,Yes,Yes,
5387,1477,AC9HP10M01,Yes,Yes,
5388,16530,AC9HP10M01,Yes,Yes,
5389,3077,AC9HP10M01,Yes,Yes,
5390,16530,AC9HP10M02,Yes,Yes,
5391,3077,AC9HP10M02,Yes,Yes,
5392,4279,AC9HP10M02,Yes,Yes,
5393,4553,AC9HP10M02,Yes,Yes,
5394,16530,AC9HP10M03,Yes,Yes,
5395,3077,AC9HP10M03,Yes,Yes,
5396,4279,AC9HP10M03,Yes,Yes,
5397,4553,AC9HP10M03,Yes,Yes,
5398,15428,AC9HP10M04,Yes,Yes,
5399,16561,AC9HP10M04,Yes,Yes,
5400,5910,AC9HP10M04,Yes,Yes,
5401,15428,AC9HP10M05,Yes,Yes,
5402,16561,AC9HP10M05,Yes,Yes,
5403,16856,AC9HP10M05,Yes,Yes,
5404,6478,AC9HP10M05,Yes,Yes,
5405,15428,AC9HP10M06,Yes,Yes,
5406,16561,AC9HP10M06,Yes,Yes,
5407,5910,AC9HP10M06,Yes,Yes,
5408,1477,AC9HP10M07,Yes,Yes,
5409,3077,AC9HP10M07,Yes,Yes,
5410,4279,AC9HP10M07,Yes,Yes,
5411,4553,AC9HP10M07,Yes,Yes,
5412,1120,AC9HP10M08,Yes,Yes,
5413,1477,AC9HP10M08,Yes,Yes,
5414,5832,AC9HP10M08,Yes,Yes,
5415,243,AC9HP10M09,Yes,Yes,
5416,3975,AC9HP10M09,Yes,Yes,
5417,4587,AC9HP10M09,Yes,Yes,
5418,6721,AC9HP10M09,Yes,Yes,
5419,1959,AC9HP10P01,Yes,Yes,
5420,362,AC9HP10P01,Yes,Yes,
5421,6721,AC9HP10P01,Yes,Yes,
5422,15231,AC9HP10P02,Yes,Yes,
5423,16547,AC9HP10P02,Yes,Yes,
5424,7499,AC9HP10P02,Yes,Yes,
5425,1388,AC9HP10P03,Yes,Yes,
5426,1404,AC9HP10P03,Yes,,
5427,1959,AC9HP10P03,Yes,Yes,
5428,5833,AC9HP10P03,Yes,Yes,
5429,11051,AC9HP10P04,Yes,Yes,
5430,11090,AC9HP10P04,Yes,Yes,
5431,7191,AC9HP10P04,Yes,Yes,
5432,987,AC9HP10P04,Yes,Yes,
5433,4661,AC9HP10P05,Yes,Yes,
5434,4941,AC9HP10P05,Yes,,
5435,752,AC9HP10P05,Yes,Yes,
5436,987,AC9HP10P05,Yes,Yes,
5437,2354,AC9HP10P06,Yes,Yes,
5438,4098,AC9HP10P06,Yes,Yes,
5439,7191,AC9HP10P06,Yes,Yes,
5440,11090,AC9HP10P07,Yes,Yes,
5441,4539,AC9HP10P07,Yes,Yes,
5442,813,AC9HP10P07,Yes,Yes,
5443,14097,AC9HP10P08,Yes,Yes,
5444,15428,AC9HP10P08,Yes,Yes,
5445,16555,AC9HP10P08,Yes,Yes,
5446,414,AC9HP10P08,Yes,Yes,
5447,1404,AC9HP10P09,Yes,,
5448,15428,AC9HP10P09,Yes,Yes,
5449,16553,AC9HP10P09,Yes,Yes,
5450,687,AC9HP10P09,Yes,Yes,
5451,15428,AC9HP10P10,Yes,Yes,
5452,16553,AC9HP10P10,Yes,Yes,
5453,414,AC9HP10P10,Yes,Yes,
5454,987,AC9HP10P10,Yes,Yes,
5455,1120,AC9HP2M01,Yes,Yes,
5456,16530,AC9HP2M01,Yes,Yes,
5457,16530,AC9HP2M02,Yes,Yes,
5458,3077,AC9HP2M02,Yes,Yes,
5459,4279,AC9HP2M02,Yes,Yes,
5460,1121,AC9HP2M03,Yes,Yes,
5461,16856,AC9HP2M03,Yes,Yes,
5462,1120,AC9HP2M04,Yes,Yes,
5463,16561,AC9HP2M04,Yes,Yes,
5464,5832,AC9HP2M04,Yes,Yes,
5465,3975,AC9HP2M05,Yes,Yes,
5466,6721,AC9HP2M05,Yes,Yes,
5467,245,AC9HP2P01,Yes,Yes,
5468,362,AC9HP2P01,Yes,Yes,
5469,11090,AC9HP2P02,Yes,Yes,
5470,6423,AC9HP2P02,Yes,Yes,
5471,7191,AC9HP2P02,Yes,Yes,
5472,2354,AC9HP2P03,Yes,Yes,
5473,4098,AC9HP2P03,Yes,Yes,
5474,16555,AC9HP2P04,Yes,Yes,
5475,6953,AC9HP2P04,Yes,Yes,
5476,813,AC9HP2P04,Yes,Yes,
5477,16555,AC9HP2P05,Yes,Yes,
5478,16563,AC9HP2P05,Yes,Yes,
5479,6953,AC9HP2P05,Yes,Yes,
5480,15428,AC9HP2P06,Yes,Yes,
5481,16553,AC9HP2P06,Yes,Yes,
5482,414,AC9HP2P06,Yes,Yes,
5483,1120,AC9HP4M01,Yes,Yes,
5484,1477,AC9HP4M01,Yes,Yes,
5485,16530,AC9HP4M01,Yes,Yes,
5486,3077,AC9HP4M01,Yes,Yes,
5487,16530,AC9HP4M02,Yes,Yes,
